step,moves,tau,entropy,gini,drift
1,65,0.149976,1.035168,0.458379,0.294800
2,16,0.320770,0.843742,0.376788,0.218145
3,3,0.448356,0.716491,0.324174,0.142481
4,0,0.522653,0.663047,0.302042,0.111721
5,0,0.566536,0.642533,0.293834,0.085124
6,0,0.590924,0.603056,0.277093,0.067827
7,1,0.608952,0.582791,0.267348,0.051399
8,0,0.622047,0.557440,0.256644,0.042558
9,0,0.633280,0.528344,0.244385,0.037700
10,0,0.640906,0.526328,0.243797,0.030572
11,0,0.647030,0.528459,0.244675,0.024321
12,0,0.651272,0.523207,0.242927,0.019799
13,0,0.654891,0.522503,0.242322,0.018840
14,0,0.658085,0.518387,0.239987,0.016332
15,0,0.660832,0.512358,0.237062,0.012328
16,0,0.662788,0.508721,0.235389,0.012486
